Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,Variant Inventory Qty,Metafield: custom.doctors_take [multi_line_text_field]
nulids-all-natural-at-home-dry-eye-treatment-180-1-device-180-tips-applicator-gel-included,NuLids All Natural At-home Dry Eye Treatment 180 ( 1 Device + 180 Tips + Applicator Gel Included),"<div data-region=""main"" data-shogun-variant-id=""5e737c896d4181005019f7b7"" data-shogun-platform-type=""shopify"" data-shogun-page-version-id=""5e737c896d4181005019f75c"" data-shogun-page-id=""5e6ff8a977fe5600585675f7"" data-shogun-site-id=""1aabc4e5-a543-495f-b4b4-0d753a390d8e"" data-shogun-id=""5e6ff8a977fe5600585675f7"" class=""shogun-root"">
<div class=""shg-c"" id=""s-7758d90a-e7c3-4aaa-b34e-22f0caedbf94"">
<div class=""shg-rich-text shg-theme-text-content"">
<div data-type=""column"" class=""col-xs-12 space-bottom"">
<h3 class=""color1""><span style=""color: #6f5091;"">Education. Treatment. Support.</span></h3>
</div>
<div data-max-items=""4"" data-type=""row"" class=""col-xs-12"">
<div class=""row space-bottom"">
<div data-fixed=""true"" class=""col-xs-12 col-md-fit"">
<i class=""mdi icon mdi-briefcase bordered round normal-size color1""></i><br>
</div>
<div data-type=""column"">
<p><span style=""color: #6f5091;""><strong>NuLids 180 </strong></span></p>
<p><span style=""color: #6f5091;""><span style=""color: #000000;"">NuLids Hand-piece</span></span><br><span style=""color: #000000;"">180-day Supply of NuLids Soft Tips with NuLids 180</span><br><span style=""color: #000000;"">Charger and Charger Cord</span><br><span style=""color: #000000;"">Quick Start Guide</span></p>
</div>
</div>
<div data-fixed=""true""><br></div>
<div data-type=""column"">
<p><span style=""color: #6f5091;""><strong>Education &amp; Ease of Use Training</strong></span></p>
<span style=""color: #000000;"">Dry Eye Educational Videos</span><br><span style=""color: #000000;"">Online Instructional Videos &amp; User Guide</span><br><span style=""color: #000000;"">Customer Solutions &amp; Support </span>
</div>
<div class=""row space-bottom"">
<p data-fixed=""true""><br></p>
<div data-type=""column"" class=""col-xs-12 col-md"">
<p><span style=""color: #6f5091;""><strong>Secure Portal Access &amp; App</strong></span></p>
<p class="""">Access Your Account from Anywhere 24/7<br>Reorder NuLids Disposable Soft Tips<br>Manage Your Account</p>
<p class=""""><iframe title=""YouTube video player"" src=""https://www.youtube.com/embed/n_2gaJ-E9Gc"" height=""315"" width=""560"" allowfullscreen="""" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" frameborder=""0""></iframe></p>
</div>
</div>
</div>
</div>
</div>
</div>",Eyecare Center - Keratoconus,,Eyelid Products,"all products, Eyelid Products, Kopy, NuLids, Nusight Medical, Quickshop, Retail Product, volume_discounts, Wholesale Inventory",false,Title,Default Title,,,,,,,,DER158,0.0,shopify,continue,manual,399.00,469.99,true,true,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/nulids-180tips-gel-pack-cir-a-2-820732.png?v=1696548776,1,NuLids All Natural At-home Dry Eye Treatment 180 ( 1 Device + 180 Tips + Applicator Gel Included) - Dry Eye Treatment,false,NuLids All Natural At-home Dry Eye Treatment 180 ( 1 Device + 180,Buy NuLids All Natural At-home Dry Eye Treatment 180 ( 1 Device + 180 Tips + Applicator Gel Included) online. Doctor recommended dry eye relief.,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/nulids-180tips-gel-pack-cir-a-2-820732.png?v=1696548776,kg,,,active,10,
nulids-all-natural-at-home-dry-eye-treatment-180-1-device-180-tips-applicator-gel-included,,,,,,,,,,,,,,,,,,,shopify,continue,manual,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/nulids-180tips-gel-pack-cir-b-225367.png?v=1696548776,2,NuLids All Natural At-home Dry Eye Treatment 180 ( 1 Device + 180 Tips + Applicator Gel Included) - Dry Eye Treatment,,,,,,,,,,,,,,,,,,,,,,active,10,
nulids-all-natural-at-home-dry-eye-treatment-180-1-device-180-tips-applicator-gel-included,,,,,,,,,,,,,,,,,,,shopify,continue,manual,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/nulids-cir-c-635829.png?v=1696548776,3,NuLids All Natural At-home Dry Eye Treatment 180 ( 1 Device + 180 Tips + Applicator Gel Included) - Dry Eye Treatment,,,,,,,,,,,,,,,,,,,,,,active,10,
nulids-all-natural-at-home-dry-eye-treatment-180-1-device-180-tips-applicator-gel-included,,,,,,,,,,,,,,,,,,,shopify,continue,manual,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/nulids-revitalize-eyelid-cir-c-580036.png?v=1696548776,4,NuLids All Natural At-home Dry Eye Treatment 180 ( 1 Device + 180 Tips + Applicator Gel Included) - Dry Eye Treatment,,,,,,,,,,,,,,,,,,,,,,active,10,
nulids-all-natural-at-home-dry-eye-treatment-180-1-device-180-tips-applicator-gel-included,,,,,,,,,,,,,,,,,,,shopify,continue,manual,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/nulids-tips-cir-c-362339.png?v=1696548776,5,NuLids All Natural At-home Dry Eye Treatment 180 ( 1 Device + 180 Tips + Applicator Gel Included) - Dry Eye Treatment,,,,,,,,,,,,,,,,,,,,,,active,10,
nulids-all-natural-at-home-dry-eye-treatment-180-1-device-180-tips-applicator-gel-included,,,,,,,,,,,,,,,,,,,shopify,continue,manual,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/nulids-tips-cir-b-688530.png?v=1696548776,6,NuLids All Natural At-home Dry Eye Treatment 180 ( 1 Device + 180 Tips + Applicator Gel Included) - Dry Eye Treatment,,,,,,,,,,,,,,,,,,,,,,active,10,
ocusoft-lid-scrub-plus-platinum-foam-50ml,Ocusoft Lid Scrub Plus Platinum Foam 50ml,"<p><span style=""color: #6f5091;""><b>What it is</b><span style=""font-weight: 400;"">: </span><span style=""font-weight: 400; color: #000000;"">OCuSoft Lid Scrub Plus Platinum is a Super Strength Foam for Severe Eyelid Conditions, #1 Doctor Recommended Brand for Treatment of Eyelid conditions Such as Blepharitis and Demodex, Convenient and Economical Pre-lathered Pump Dispenser Provides The Perfect Amount Every Time, Can be used in conjunction with OCuSoft HypoChlor Spray for Severe Eyelid Conditions, Gentle Enough to be Used Daily, Strong Enough to Treat the Most Persistent Conditions.</span></span></p>

<p><span style=""color: #6f5091;""><strong>Benefits: </strong></span></p>

<ul>
	<li style=""font-weight: 400;""><span style=""font-weight: 400; color: #000000;"">Clinically Proven Mild Formula</span></li>
	<li style=""font-weight: 400;""><span style=""font-weight: 400; color: #000000;"">Leave-on Formula for Maximum Relief</span></li>
	<li style=""font-weight: 400;""><span style=""font-weight: 400; color: #000000;"">Cleans, Soothes and Moisturizes</span></li>
	<li style=""font-weight: 400;""><span style=""font-weight: 400; color: #000000;"">Ideal for Use in the Shower</span></li>
	<li style=""font-weight: 400;""><span style=""font-weight: 400; color: #000000;"">Economical Formula</span></li>
</ul>

<p><span style=""color: #6f5091;""><b>Ingredients:</b> </span><span style=""font-weight: 400;"">Water PEG-80 Sorbitan Laurate Methyl Gluceth-20 PEG-120 Methyl Glucose Dioleate Salicyloyl Phytosphingosine Decyl Gluoside 1,2-Hexanediol Caprylyl Glycol Disodium Cocoamphodiacetate Panthenol Polyaminopropyl Biguanide Sodium Chloride Potassium Chloride Calcium Chloride</span></p>",Eyecare Center - Keratoconus,,Eyelid Cleansers,"custom dry eye kits, Eyelid Cleansers, Kopy, Ocusoft, Quickshop, Retail Product, volume_discounts, Wholesale Inventory",false,Title,Default Title,,,,,,,,DER145,0.0,shopify,continue,manual,19.95,27.99,true,true,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/ocusoft-platnium-foam-cir-a-2-662879.png?v=1696548772,1,Ocusoft Lid Scrub Plus Platinum Foam 50ml - Dry Eye Treatment,false,Ocusoft Lid Scrub Plus Platinum Foam 50ml | Doctor Recommended,Buy Ocusoft Lid Scrub Plus Platinum Foam 50ml online. Doctor recommended dry eye relief.,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/ocusoft-platnium-foam-cir-a-2-662879.png?v=1696548772,kg,,,active,10,
ocusoft-lid-scrub-plus-platinum-foam-50ml,,,,,,,,,,,,,,,,,,,shopify,continue,manual,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/ocusoft-platnium-foam-cir-a-831925.png?v=1696548772,2,Ocusoft Lid Scrub Plus Platinum Foam 50ml - Dry Eye Treatment,,,,,,,,,,,,,,,,,,,,,,active,10,
ocusoft-lid-scrub-plus-platinum-foam-50ml,,,,,,,,,,,,,,,,,,,shopify,continue,manual,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/ocusoft-platnium-foam-cir-b-832044.png?v=1696548772,3,Ocusoft Lid Scrub Plus Platinum Foam 50ml - Dry Eye Treatment,,,,,,,,,,,,,,,,,,,,,,active,10,
ocusoft-oust-demodex-removal-cleanser-foam-50ml,OCuSOFT Oust Demodex Removal Cleanser Foam (50mL),"<div data-mce-fragment=""1"">
<p data-mce-fragment=""1""><span style=""color: #6f5091;""><strong>About Oust Demodex Cleanser</strong></span></p>
</div>
<div data-mce-fragment=""1"">
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Extra strength</li>
<li data-mce-fragment=""1"">Pre-lathered foam (also available in individual wipes)</li>
<li data-mce-fragment=""1"">Contains tea tree oil</li>
<li data-mce-fragment=""1"">50mL bottle (1.68 fl oz)</li>
</ul>
</div>
<div data-mce-fragment=""1"">
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">An extra strength cleanser with tea tree oil that effectively relieves irritation by removing oil, debris, pollen and other contaminants from eyelashes, eyelids and the face.</span></p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Clinically proven formula</li>
<li data-mce-fragment=""1"">Removes contaminants</li>
<li data-mce-fragment=""1"">Economical formula</li>
<li data-mce-fragment=""1"">Deep cleansing of eyelashes, lids, brow and face</li>
</ul>
<h3 data-mce-fragment=""1""><span style=""color: #6f5091;"">Contains</span></h3>
<p data-mce-fragment=""1""><span style=""color: #000000;"">Water, PEG-80 Sorbitan Laurate, Methyl Gluceth-20, PEG-120 Methyl Glucose Dioleate, Polysorbate 20, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Cocos Nucifera (Coconut) Oil, Decyl Glucoside, 1,2-Hexanediol, Caprylyl Glycol, Disodium Cocamphodiacitate, Panthenol, Polyaminopropyl Biguanide, Sodium Chloride, Potassium Chloride, Calcium Chloride. Patent pending formula.</span></p>
<h3 data-mce-fragment=""1""><span style=""color: #6f5091;""> Instructions for use</span></h3>
<p data-mce-fragment=""1"">For external use only. Wash hands and remove contact lenses prior to use.</p>
<p data-mce-fragment=""1"">Directions:</p>
<ol data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Pump desired amount of foam onto a lint-free cloth, pad or fingertip.</li>
<li data-mce-fragment=""1"">Close eyes and gently cleanse eyelashes, lids, brow and face. Do not touch eyes directly.</li>
<li data-mce-fragment=""1"">Rinse thoroughly.</li>
</ol>
</div>",Eyecare Center - Keratoconus,,Eyelid Cleansers,"custom dry eye kits, Eyelid Cleansers, Foam, Kopy, Ocusoft, Oust Demodex, Quickshop, Retail Product, Tea Tree Oils, volume_discounts, Wholesale Inventory",false,Title,Default Title,,,,,,,,DER147,0.0,shopify,continue,manual,21.95,22.99,true,true,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/prod-demodex-foam-cir-a-2-217950.png?v=1696548772,1,,false,OCuSOFT Oust Demodex Removal Cleanser Foam (50mL),"
About Oust Demodex Cleanser



Extra strength
Pre-lathered foam (also available in individual wipes)
Contains tea tree oil
50mL bottle (1.68 fl oz)



An extra strength cleanser with tea tree oil that effectively relieves irritation by removing oil, debris, pollen and other contaminants from eyelas",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/prod-demodex-foam-cir-a-2-217950.png?v=1696548772,kg,,,active,10,
ocusoft-oust-demodex-removal-cleanser-foam-50ml,,,,,,,,,,,,,,,,,,,shopify,continue,manual,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/prod-demodex-foam-cir-a-747736.png?v=1696548772,2,,,,,,,,,,,,,,,,,,,,,,,active,10,
ocusoft-oust-demodex-removal-cleanser-foam-50ml,,,,,,,,,,,,,,,,,,,shopify,continue,manual,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/prod-demodex-foam-cir-b-770992.png?v=1696548772,3,,,,,,,,,,,,,,,,,,,,,,,active,10,
ocusoft-dry-eye-mask-premium-single-mask,Ocusoft Dry Eye Mask Premium (Single Mask),"<p><span style=""color: #6f5091;""><b>OcuSOFT Dry Eye Mask Premium, One Premium Dry Eye Mask</b></span></p>
<span style=""color: #6f5091;""> <b>What it is: </b></span><span style=""font-weight: 400;"">A Moist Heat Mask Compress For Mild Dry Eye With A Patent-Pending Cross Hatch Design Proven To Deliver Even Heat Distribution. Heating The Mask For 20 Seconds Will Provide Soothing Moist-Heat Relief For Dry, Scratchy, Irritated Eyes. Comes With A Soft, Removable Instant Heat Pocket For Easy Washing After Every Use.</span>",Eyecare Center - Keratoconus,,Eye Masks,"custom dry eye kits, Kopy, Masks, Microwave Heat Mask, Ocusoft, Retail Product, volume_discounts, Wholesale Inventory",false,Title,Default Title,,,,,,,,DER174,0.0,shopify,continue,manual,23.95,24.99,true,true,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/ocusoft-premium-mask-cir-a-2-475904.png?v=1696548771,1,Ocusoft Dry Eye Mask Premium (Single Mask) - Dry Eye Treatment,false,Ocusoft Dry Eye Mask Premium (Single Mask) | Doctor Recommended,Buy Ocusoft Dry Eye Mask Premium (Single Mask) online. Doctor recommended dry eye relief.,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/ocusoft-premium-mask-cir-a-2-475904.png?v=1696548771,kg,,,active,10,
ocusoft-dry-eye-mask-premium-single-mask,,,,,,,,,,,,,,,,,,,shopify,continue,manual,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/ocusoft-premium-mask-cir-a-460019.png?v=1696548771,2,Ocusoft Dry Eye Mask Premium (Single Mask) - Dry Eye Treatment,,,,,,,,,,,,,,,,,,,,,,active,10,
ocusoft-dry-eye-mask-premium-single-mask,,,,,,,,,,,,,,,,,,,shopify,continue,manual,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/ocusoft-premium-mask-cir-b-867876.png?v=1696548771,3,Ocusoft Dry Eye Mask Premium (Single Mask) - Dry Eye Treatment,,,,,,,,,,,,,,,,,,,,,,active,10,
ocularprotect-whole-body-multivitamin-formula-60-day-supply,OcularProtect Whole Body Multivitamin Formula (60 day Supply),"<div>
<div><strong></strong></div>
</div>
<div>
<p><span style=""color: #6f5091;""><b>OcularProtect Whole Body Formula, 120 Capsules</b></span></p>
<p><span style=""color: #6f5091;""><b>What it is: </b></span><span style=""font-weight: 400;"">OcularProtect is a robust, antioxidant-rich multinutrient that offers advanced protection for visual and whole body health. OcularProtect delivers optimal levels of over 40 key nutrients, including a diverse array of natural plant compounds, that help to fight free radicals and promote overall well-being.</span></p>
<p><span style=""color: #6f5091;""><b>Benefits:</b></span></p>
<ul>
<li>
<span style=""font-weight: 400;"">Offers full spectrum antioxidants, including high potency vitamins C</span><span style=""font-weight: 400;"">Â and E, lutein, </span><span>taurine, lycopene and beneficial compounds from a diverse array of natural plant sources.</span>
</li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Provides 10 mg of FloraGLOÂ® lutein and 2 mg of zeaxanthin, reflecting the latest scientific findings on their role in ocular health.</span></li>
<li style=""font-weight: 400;"">
<span style=""font-weight: 400;"">Features potent cell-protecting ingredients, including: </span><span style=""font-weight: 400;""> <span>green tea extract, trans-resveratrol</span> extract, broccoli sprout extract andÂ </span><span style=""font-weight: 400;"">OptiBerry Mixed Berry Blend.</span>
</li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Delivers highly bioavailable nutrient sources and standardized plant extracts for consistent delivery of active compounds.</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Made from premium ingredients and manufactured according to the highest quality standards.</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Recommended dose: four capsules per day (two capsules taken orally, twice daily, with meals).</span></li>
</ul>
<p><span style=""color: #6f5091;""><b>Instructions:Â </b></span></p>
<ul>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">take a total of two capsules daily, with meals (one capsule taken orally, twice daily).</span></li>
</ul>
</div>",Eyecare Center - Keratoconus,,Vitamins,"custom dry eye kits, Kopy, Quickshop, Retail Product, Science Based Health, Vitamins, volume_discounts, Wholesale Inventory",false,Title,Default Title,,,,,,,,DER183,0.0,shopify,continue,manual,48.95,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/ocular-product-cir-a_cb0d43aa-5c07-4edf-a8d2-7705c009725c-386914.png?v=1696548770,1,OcularProtect Whole Body Multivitamin Formula (60 day Supply) - Dry Eye Treatment,false,OcularProtect Whole Body Multivitamin Formula (60 day Supply),Buy OcularProtect Whole Body Multivitamin Formula (60 day Supply) online. Doctor recommended dry eye relief.,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/ocular-product-cir-a_cb0d43aa-5c07-4edf-a8d2-7705c009725c-386914.png?v=1696548770,kg,,,active,10,
ocularprotect-whole-body-multivitamin-formula-60-day-supply,,,,,,,,,,,,,,,,,,,shopify,continue,manual,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/ocular-product-cir-a-2-553633.png?v=1696548770,2,OcularProtect Whole Body Multivitamin Formula (60 day Supply) - Dry Eye Treatment,,,,,,,,,,,,,,,,,,,,,,active,10,
ocusoft-lid-scrub-original-foaming-eyelid-cleanser,Ocusoft Lid Scrub  Original Foaming Eyelid Cleanser,"<p dir=""ltr""><span style=""color: #6f5091;""><strong>OCuSOFT Lid Scrub Original Foaming Eyelid Cleanser - 7.2 fl oz</strong></span></p>
<p dir=""ltr""><strong><span style=""color: #6f5091;"">What it is:</span> </strong><span>OCuSOFT Lid Scrub Is An Instant Foaming Liquid That Generates A Pre-Lathered Foam Immediately Upon Depressing The Control Tip Pump. OCuSOFT eyelid cleanser immediately generates a rich lather that provides added convenience to patients on their lid hygiene regimen. It removes oil, dust, pollen, cosmetics and desquamated skin from the delicate eye area gently and effectively. The eye lid scrub also improves the level of comfort when wearing contact lenses. Its non-irritating formulation is ideal for treating mild to moderate irritations as well as a daily cleanser.</span></p>
<p dir=""ltr""><span style=""color: #6f5091;""><strong>About OPCuSOFT:</strong> </span><span>The non-irritating formula clinically trusted is the number one recommended brand by doctors.</span><span> </span></p>
<p dir=""ltr""><span style=""color: #6f5091;""><strong>Benefits:</strong></span></p>
<ul>
<li dir=""ltr"">OCuSOFT Lid Scrub effectively removes oil, dust and desquamated skin from the eyelids</li>
<li dir=""ltr"">An instant foam liquid that generates a prelathered foam immediately upon depressing tip pump</li>
<li dir=""ltr"">OCuSOFT Lid Scrub Foam uses a pre-lathered foam formula to immediately generate a lather thus providing added convenience to patients on a lid hygiene regimen</li>
<li dir=""ltr"">Unique formula is economical and ideal for use in the shower</li>
<li dir=""ltr"">Clinically trusted; #1 doctor recommended brand </li>
<li dir=""ltr"">Cleans, comforts and refreshes for soothing relief</li>
<li dir=""ltr"">Non-irritating</li>
<li dir=""ltr"">Improves contact lens comfort</li>
<li dir=""ltr"">Effectively removes cosmetics</li>
</ul>
<p><span style=""color: #6f5091;""><strong>Instructions:</strong></span><br></p>
<ul>
<li dir=""ltr""><span>Pump desired amount of foam onto a clean, lint-free cloth, pad or fingertip. </span></li>
<li dir=""ltr""><span>Close eye and gently cleanse lid using side-to-side strokes. Do not touch eye directly. </span></li>
<li dir=""ltr""><span>Rise thoroughly. Repeat for the other lid.</span></li>
</ul>
<p dir=""ltr""><span style=""color: #6f5091;""><strong>Ingredients: </strong></span></p>
<p dir=""ltr"">Water, PEG-80 Sorbitan Laurate SodiumTrideceth Sulfate Cocamidopropyl Hydroxysultaine PEG-150 Distearate Sodium Lauroamphoacetate Sodium Laureth-13 Carboxylate Sodium Chloride 1,2 Hexanediol Caprylyl Glycol Polyaminopropyl Biguanide Potassium Sorbate PEG-15 Cocopolyamine</p>",Eyecare Center - Keratoconus,,Eyelid Cleansers,"Eyelid Cleansers, Foam, Kopy, Ocusoft, Quickshop, Retail Product, volume_discounts, Wholesale Inventory",false,Size,50ml 1.68 oz,,,,,,,,DER125,0.0,shopify,continue,manual,14.95,15.99,true,true,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/ocusoft-foam-50ml-cir-a-2-767837.png?v=1696548766,1,Ocusoft Lid Scrub  Original Foaming Eyelid Cleanser - Dry Eye Treatment,false,Ocusoft Lid Scrub  Original Foaming Eyelid Cleanser,Buy Ocusoft Lid Scrub  Original Foaming Eyelid Cleanser online. Doctor recommended dry eye relief.,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0276/9167/9833/products/ocusoft-foam-50ml-cir-a-2-767837.png?v=1696548766,kg,,,active,10,
